Boeing,747-100B,366,452,480,550,
Boeing,747-200B,366,452,480,550,
Boeing,747-300B,412,496,565,660,
Boeing,747-400B,412,496,565,660,
Boeing,747-400ER,412,496,565,660,
Boeing,747-8I,467,605,
